epoch,accuracy,loss,lr,top_10,top_5
0,0.04733949527144432,4.939620018005371,0.00099901,0.17277666926383972,0.11666250228881836
1,0.07787909358739853,4.68419075012207,0.00099802,0.260648250579834,0.18626655638217926
2,0.08527979254722595,4.596282005310059,0.0009970301,0.2865663170814514,0.20462778210639954
3,0.09558456391096115,4.518289566040039,0.0009960401,0.30701974034309387,0.21927304565906525
4,0.11172870546579361,4.38408899307251,0.0009950501,0.34514740109443665,0.25277915596961975
5,0.1258743405342102,4.202453136444092,0.0009940601,0.39189356565475464,0.28722208738327026
6,0.14698351919651031,4.0308332443237305,0.0009930701,0.43542343378067017,0.32282039523124695
7,0.16774918138980865,3.8389174938201904,0.0009920801,0.4818573594093323,0.36225956678390503
8,0.19507244229316711,3.6784119606018066,0.0009910901,0.5208905935287476,0.39763927459716797
9,0.21714964509010315,3.5099751949310303,0.0009901001,0.5591431260108948,0.4347364604473114
10,0.23526105284690857,3.374753475189209,0.0009891101,0.5947102308273315,0.469085693359375
11,0.2552460730075836,3.244216203689575,0.0009881201,0.622907817363739,0.4957531988620758
12,0.2698288857936859,3.134336233139038,0.0009871301,0.6500124931335449,0.5255120992660522
13,0.28850236535072327,3.042384624481201,0.0009861401,0.6686235070228577,0.5439982414245605
14,0.30480265617370605,2.940901041030884,0.0009851501,0.689701497554779,0.5669497847557068
15,0.316262811422348,2.870328903198242,0.0009841601,0.7021296620368958,0.5792218446731567
16,0.3243817090988159,2.816244125366211,0.0009831701,0.7149637937545776,0.5913377404212952
17,0.3398700952529907,2.7291202545166016,0.0009821801,0.727641761302948,0.6094179153442383
18,0.35467150807380676,2.6505837440490723,0.0009811901,0.7438483834266663,0.6275917887687683
19,0.3621346354484558,2.593564033508301,0.0009802001,0.7560579776763916,0.6389895081520081
20,0.37431302666664124,2.539532423019409,0.0009792101,0.7642080783843994,0.6526667475700378
21,0.38296276330947876,2.489652395248413,0.0009782201,0.7739195823669434,0.6629403233528137
22,0.3912378251552582,2.4351747035980225,0.0009772301,0.7823507189750671,0.6714651584625244
23,0.40522733330726624,2.3739500045776367,0.00097624015,0.7941544055938721,0.6847676634788513
24,0.41334623098373413,2.3371729850769043,0.00097525015,0.7994316816329956,0.69179368019104
25,0.41949787735939026,2.2886722087860107,0.00097426015,0.8078004121780396,0.6999125480651855
26,0.4298650920391083,2.2373125553131104,0.00097327016,0.8153884410858154,0.7112478017807007
27,0.43957656621932983,2.2004892826080322,0.00097228016,0.8198226094245911,0.719835102558136
28,0.44619661569595337,2.171628713607788,0.00097129017,0.82638019323349,0.7243317365646362
29,0.4488821029663086,2.153892993927002,0.00097030017,0.8275355696678162,0.7280477285385132
30,0.4543779790401459,2.1157145500183105,0.0009693102,0.8353734612464905,0.7349799871444702
31,0.4721458852291107,2.0361788272857666,0.0009683202,0.8461466431617737,0.7480639815330505
32,0.4738008975982666,2.0249738693237305,0.0009673302,0.8461466431617737,0.7512178421020508
33,0.48348113894462585,1.9948402643203735,0.0009663402,0.8485823273658752,0.7565575838088989
34,0.4957531988620758,1.924314022064209,0.0009653502,0.8623532056808472,0.7705158591270447
35,0.499188095331192,1.9017406702041626,0.0009643602,0.8625718355178833,0.7746065258979797
36,0.5025293827056885,1.8903999328613281,0.0009633702,0.8657569289207458,0.7786660194396973
37,0.5066200494766235,1.874539852142334,0.0009623802,0.8683174848556519,0.7810704708099365
38,0.5162377953529358,1.832206130027771,0.0009613902,0.8745003938674927,0.7862852811813354
39,0.5059018135070801,1.8823660612106323,0.0009604002,0.867193341255188,0.7796964645385742
40,0.511709988117218,1.850542664527893,0.0009594102,0.8710029721260071,0.785098671913147
41,0.5237946510314941,1.791519045829773,0.0009584202,0.8791218996047974,0.7955283522605896
42,0.5313827395439148,1.7407361268997192,0.0009574302,0.885179877281189,0.8042093515396118
43,0.5405633449554443,1.7290148735046387,0.0009564402,0.8870222568511963,0.8042718172073364
44,0.545184850692749,1.6871250867843628,0.00095545023,0.8944854140281677,0.8121408820152283
45,0.5479640364646912,1.6693239212036133,0.00095446024,0.8963901996612549,0.817074716091156
46,0.5540844202041626,1.6414811611175537,0.00095347024,0.8998875617980957,0.8234136700630188
